-2.225645157786123041e-01,-4.371724603212692628e+00,4.074880287982149980e+02
3.382279816154319940e-01,-3.290205163730218541e+00,2.532518194541313505e+02
7.834254398274625650e-04,-1.946799624856285216e-02,1.000000000000000000e+00
