-1.526508708715202944e-01,-8.876954816174987828e-01,3.528162053018235156e+02
4.870228989433422750e-01,-2.665615175771420819e-01,3.077367013023631870e+01
-4.418078307546564800e-04,-1.966308399532844253e-03,9.999999999999998890e-01
