2.928658673795733192e-01,-5.371100895052552948e-01,1.493559655549291847e+02
2.824477915014149236e-03,3.455583332671510743e-02,2.200467970717847166e+01
5.172195757979150402e-05,-2.794910942794701526e-03,1.000000000000000000e+00
